part_id,show,part_number,part_brand,subcategory,part_image,family,belt_type,belt_length,pitch,thickness,top_width,ingress_protection,certifications,nema_rating,temperature_rating
8CAB8892-93E1-4F2A-8A8D-2E1F42D530E9,,S1-02638075017,YORK UPG,,,,,,,,,,,,
8CAC85E8-7A6D-466F-9B76-986CC900B2B8,,B037,,,,,,,,,,,,,
8CDC2478-5BF1-4FB3-B5BC-3F82F4CB7309,,50DK480325,BRYANT,,,,,,,,,,,,
8CE19EA4-FD7D-46FA-A9AA-9ADDAE800DF1,,S1-02806091000,YORK UPG,,,,,,,,,,,,
8CF19AFD-0E03-459A-8287-C207F50FE2CF,,2100120,COMFORT,,,,,,,,,,,,
8D0080D6-C165-41F7-BB6A-FA763E6F4B89,,71-40438-42,RHEEM,,,,,,,,,,,,
8D03C2AE-B959-46B7-AAA3-738B4A67AD13,,KR29BF022,CARRIER,,,,,,,,,,,,
8D1C3926-58D3-407F-A032-226C1CA83B8B,,S1-02810382700,YORK UPG,,,,,,,,,,,,
8D422BCE-F1A3-438D-9134-7C349BF6E137,,WW42X2,TRANE,,,,,,,,,,,,
8D43C074-BDA3-4D5D-9042-9752F49D6F5A,,S1-02808861900,YORK UPG,,,,,,,,,,,,
8D5C380C-6DA5-4AE9-B3CA-5524110265C1,,P-8-5015,LENNOX,,,,,,,,,,,,
8D8A2858-A703-4CC3-A4EC-B179B944C194,,S1-02638075019,YORK UPG,,,,,,,,,,,,
8D903030-CCAF-414C-9641-63F0B0F4775B,,2100120,HEIL,,,,,,,,,,,,
8D91D54A-468F-4277-83A9-F8B121AC7FC0,,41J39,ALLIED,,,,,,,,,,,,
8DB5D8B2-AFE8-48F8-B0C9-0735FD6960C1,,7948,REZNOR,,,,,,,,,,,,
8DF61D00-9772-4BAE-98BC-B454C3718680,,4L390,CARRIER,,,,,,,,,,,,
8E3706F7-35DC-49E4-9427-DCEEFAE2FD42,,A-41,CARRIER,,,,,,,,,,,,
8E605140-2B2E-429B-9444-3A994B41FD2F,,4L370,CARRIER,,,,,,,,,,,,
8E6B5096-8152-4187-8B54-EB649F196A10,,178100,MCQUAY,,,,,,,,,,,,
8E913ABE-E29A-481F-849B-B09FBDBC527B,,S1-02806086000,YORK UPG,,,,,,,,,,,,
8E993333-60CB-4FA8-AFDD-2E83CC5FF972,,B0000050,TRANE,,,,,,,,,,,,
8EAF8663-B02F-4877-9A7A-CBF718C9A2EC,,B-78,,,,,,,,,,,,,
8F1756BE-1CBD-4E3A-9C12-2CA3C3CBD822,,05-0060,CARRIER,,,,,,,,,,,,
8F222C76-32DF-4272-A307-4D8A7AE3AE83,,5070-005,BARD,,,,,,,,,,,,
8F2400F4-6362-4A2D-BF66-D08AB9166B64,,B-154,,,,,,,,,,,,,
8F356BFC-1FD9-4BED-99C5-56FB0574E1FE,,71-40438-15,WEATHERKING,,,,,,,,,,,,
8F35A23C-82CD-4CAA-8A64-39B394827AAC,,KR29BF053,BRYANT,,,,,,,,,,,,
8F52ABF9-C805-4633-BF8D-88114F9A186E,,71-40235-43,MCQUAY,,,,,,,,,,,,
8F6AA12F-CA91-4070-9A21-389B8340BA25,,01081A003,ARMSTRONG,,,,,,,,,,,,
8F6C93D8-724F-4D35-9609-61AF45CCC217,,KR29AF081,CARRIER,,,,,,,,,,,,
8F78B8FE-BC3B-4BB6-95A5-0FFBBBB95307,,P-8-6361,LENNOX,,,,,,,,,,,,
8F982D53-DCB5-4BF6-BCBE-CC9B1AD1D38E,,B-220,,,,,,,,,,,,,
8FB7AE40-E6C6-426E-A952-438F05E17CE3,,71-40235-43,RHEEM,,,,,,,,,,,,
8FD89207-AFCB-4326-8A32-560016D63969,,S1-02638075016,YORK UPG,,,,,,,,,,,,
8FDBD961-5C6D-4622-B0D1-59559C4F5FFA,,6010,,,,,,,,,,,,,
8FEB44E3-5DBB-4A77-A698-DA378D8F083F,,7972,REZNOR,,,,,,,,,,,,
902CAB3A-0291-412E-BED4-475C1235DFB9,,5H59828-46,MODINE,,,,,,,,,,,,
90440605-F8C3-451B-B341-1C220D48F950,,KR30BE040,CARRIER,,,,,,,,,,,,
905E82CB-BD7F-40A2-838B-3CD5402D7267,,P463-A27,CARRIER,,,,,,,,,,,,
907B4AF2-4F1E-4244-8265-7ABD32DF342B,,R1000010,AMANA,V-BELT,,,,,,,,,,,
907F6816-4A3B-49EA-9F67-8685CDE34B94,,2100180,COMFORT,,,,,,,,,,,,
90A255FF-9D54-42E6-B8FB-7CC259E756FF,,100245-18,ALLIED,,,,,,,,,,,,
90CF67DB-FDB9-4A92-AC06-8E9AEAF23A19,,0164L00005,GOODMAN,V-BELT,,,,,,,,,,,
90EBA96D-5382-4BF2-82A9-99BEB6CA3BAD,,57438,,,,,,,,,,,,,
913802AC-5076-42C5-8112-6E4FC8269D6B,,803-3V560,CARRIER,,,,,,,,,,,,
917F39C6-156F-4A8D-8426-D589FE428B69,,KR29BF133,CARRIER,,,,,,,,,,,,
91E5F7A2-DC49-4446-87E8-1CF89820981A,,WV42X1,TRANE,,,,,,,,,,,,
92249B22-AD00-41E3-9544-D51F8BDFDF1A,,50DK480150,CARRIER,,,,,,,,,,,,
92290CB0-D28A-4CD2-A0BF-E26E7C42B3A5,,BLL00012,TRANE,,,,,,,,,,,,
9260A529-89AE-4066-B113-904E7087DBF2,,62M680055,CARRIER,,,,,,,,,,,,
926DC2BB-1321-4CAD-91F9-05944F1F6F9D,,P-8-124,LENNOX,,,,,,,,,,,,
9290F769-22A9-440A-AE0E-E9019C18E8C9,,KR20BA058,CARRIER,,,,,,,,,,,,
92A439B4-4B58-4467-9A2D-785142B17E2A,,KR20AC052,CARRIER,,,,,,,,,,,,
92A660AF-F82C-488E-9F6B-DB0EA124B423,,WW42X30,TRANE,,,,,,,,,,,,
92A95BC1-18F0-4BDC-8D5B-260AE1769DFE,,43F93,LENNOX,,,,,,,,,,,,
92D4DEAC-1F3E-4844-B1CD-4BCE3F189A09,,40BA900261,CARRIER,,,,,,,,,,,,
930ABDEB-6BB0-4607-877B-42C29E8E0F53,,S1-02804892000,YORK UPG,,,,,,,,,,,,
930D815D-3053-415D-86A9-DEF414157035,,P301061A,GOETTL,,,,,,,,,,,,
9314AF2F-FC85-4422-A484-BE50CF97423A,,KR29AF054,CARRIER,,,,,,,,,,,,
93A5AC4C-6462-4A93-A0FC-0D3A1E20A146,,1058650,ZONEAIRE,,,,,,,,,,,,
940BAA2A-6CC6-48D1-8E0E-D7DF4496C7F9,,S1-02813333000,YORK UPG,,,,,,,,,,,,
9419F089-6CA8-4FDC-96DE-84FCF148131D,,5601-5515,RHEEM,,,,,,,,,,,,
942BEDDB-6130-489E-9249-5868E403499B,,3V670,CARRIER,,,,,,,,,,,,
9445C87F-AAB3-49F7-A53E-B2067A571FC0,,4L380,CARRIER,,,,,,,,,,,,
9453D619-6A26-4DB9-9EC5-A32605CDAFA3,,KR29AF055,CARRIER,,,,,,,,,,,,
9474603D-7EC4-4369-9B45-DE32B3A6DD86,,60269,NUTONE,,,,,,,,,,,,
948C0CF9-FDCA-4728-9276-D96A25E08827,,340115,THERMO PRIDE,,,,,,,,,,,,
94A8F2CD-3569-4053-B096-2E0181B787B4,,B0000464,TRANE,,,,,,,,,,,,
94BA09F7-0B5A-4090-A3D4-9AF6A371AC34,,62M680036,CARRIER,,,,,,,,,,,,
94E2B05E-2537-43EC-ADB4-CDBC5AE3F6B5,,BLL00848,TRANE,,,,,,,,,,,,
94E39F19-1875-48E5-BBCC-D5DDA78C8C0F,,P463-BX41,CARRIER,,,,,,,,,,,,
9520EB3E-A22E-4A00-B09F-1297286683FA,,WW42X31,TRANE,,,,,,,,,,,,
9533C462-553A-4ACC-ABD4-21F9D4080009,,013-A-224,KOLDWAVE,,,,,,,,,,,,
9587C5EF-FA24-4551-897C-5B0466DCE93B,,P463-A49,CARRIER,,,,,,,,,,,,
95885313-3648-4D70-AD90-5BE2213055C5,,A-40,,,,,,,,,,,,,
958A6691-DD63-4EAD-B869-22CF798A8B7A,,B0000328,TRANE,,,,,,,,,,,,
95A710CA-E450-417D-B8B9-6C3BFA42EFE3,,2101410,COMFORT,,,,,,,,,,,,
95A757D4-7D38-4D92-8E8D-6FDAEB094CEC,,P-8-1631,LENNOX,,,,,,,,,,,,
95FAE7A3-C866-4B5A-839C-8D5D9A070CEC,,P463-A25,CARRIER,,,,,,,,,,,,
96095427-F0EC-424F-A5CA-713BCAE5AE06,,102115002,KOLD-DRAFT,,,,,,,,,,,,
96251818-ECAC-4DB0-B4C9-DB47AD55973E,,P-8-127,LENNOX,,,,,,,,,,,,
9629E8ED-4A2D-479B-A295-6B621CEB7057,,P463-B39,CARRIER,,,,,,,,,,,,
962A0C3F-8459-4346-BE69-CF407585939B,,50DK480095,CARRIER,,,,,,,,,,,,
963B783A-75B6-4BE0-B443-658693D34A01,,71-17633-37,RHEEM,,,,,,,,,,,,
96530CEE-C2CA-4AFF-87F6-CB3CC3439105,,5601-43,WEATHERKING,,,,,,,,,,,,
96B027E1-989F-4C13-8A5D-A3C9230C93F3,,5H59828-62,MODINE,,,,,,,,,,,,
97233A55-7D54-44F3-9C4E-9E09BDED2395,,01081A011,ARMSTRONG,,,,,,,,,,,,
975A62FC-783D-45A6-9C48-663C683931C0,,5-3-73,PHOENIX MANUFACTURING INC,,,,,,,,,,,,
9771DB82-DC68-4B03-84A8-3AAE34148307,,PS-2699-39,CARRIER,,,,,,,,,,,,
97BFD718-1D80-41E7-A952-CA0270946FCA,,71-40438-25,RHEEM,,,,,,,,,,,,
97C30835-BA38-4FBE-ABA4-44C8730D1B2B,,71-40438-15,RHEEM,,,,,,,,,,,,
97C6CB61-6D8F-4E73-B7C7-45E9DB8B4D33,,71-40438-46,RHEEM,,,,,,,,,,,,
97E11E96-E5FF-418F-9C0E-1A15BD5A9A14,,P-8-951,LENNOX,,,,,,,,,,,,
980EFD62-73A2-4739-B74D-44E6783ED01D,,40BA900161,CARRIER,,,,,,,,,,,,
98151A1F-8435-47C6-B48D-CA9ABF03BE16,,WW42X49,TRANE,,,,,,,,,,,,
983562C3-238E-4ABF-B692-476005DDFB7D,,S1-02810466000,YORK UPG,,,,,,,,,,,,
983BF726-FB25-49DB-BD3D-6A6CC0C97864,,T4-1681,LENNOX,,,,,,,,,,,,
9875B919-F897-4320-B94B-6BE04E12AE8E,,S1-02809573000,YORK UPG,,,,,,,,,,,,
989B202C-B646-47CA-9A51-68DBF2ECE2EA,,S1-02638075029,YORK UPG,,,,,,,,,,,,
98CA9A29-B6C0-4B77-A3DC-E7A7CD494D3B,,P464-5VX560,CARRIER,,,,,,,,,,,,
98E22C36-E270-4DE5-BBC7-B88CF3D48AD1,,1178200,HEIL,,,,,,,,,,,,
98E67BB2-5F46-41BC-A253-71C15D4D409A,,4L420,CARRIER,,,,,,,,,,,,
98F23674-4893-4C32-8702-0A30E3B6D524,,35F19,LENNOX,,,,,,,,,,,,
9912C35E-81A1-4398-845D-2BA340D8C7FF,,P463-B48,BRYANT,,,,,,,,,,,,
992DEB0D-056F-4DF1-AA69-5BCD9ACF0721,,KR29QA054,CARRIER,,,,,,,,,,,,
994A184C-DAAD-423D-8FDA-921C572E7049,,P463-B36,CARRIER,,,,,,,,,,,,
995EF4DE-EA5F-4188-90E4-48DCD70FBC6C,,P463-B488,CARRIER,,,,,,,,,,,,
99BD7CD6-E78D-44F9-9F26-ECE37416D8C3,,P463-B63,CARRIER,,,,,,,,,,,,
99D06D0D-876D-4505-BAA2-EE64C4DB5581,,2101350,HEIL,,,,,,,,,,,,
99D7D990-EA87-4CEB-8995-0F47C91BBD27,,685402-09,CARRIER,,,,,,,,,,,,
99E16B7B-D155-4A7D-B21E-2949A2CDDE5C,,B-60,,,,,,,,,,,,,
99E5ECC3-5068-4C91-BC71-DFF1DF9AC58F,,58580D11,CARRIER,,,,,,,,,,,,
99E68CCB-9B99-49A9-974B-A653D6E951E5,,KR29BF115,CARRIER,,,,,,,,,,,,
9A6497A4-B1B0-4AB5-9F40-A8128019354B,,181643,STERLING,,,,,,,,,,,,
9AF64CE4-E2E8-4CEC-B780-7F467E707126,,5070-024,BARD,,,,,,,,,,,,
9AFB11BA-5F18-4986-A481-EC4C2C858DDE,,P-8-131,LENNOX,,,,,,,,,,,,
9B3E1BFB-B940-4836-8730-3BC80EBD3D6B,,S1-02806725000,YORK UPG,,,,,,,,,,,,
9B4C697D-C54D-4010-938C-53DD4A95E8A4,,50DK484255,CARRIER,,,,,,,,,,,,
9B59103A-2321-4B14-AE76-CBA6B82E0B4B,,49K39,ALLIED,,,,,,,,,,,,
9B5D3198-7725-417D-8ED5-16671B8AD019,,KR29BF061,CARRIER,,,,,,,,,,,,
9B68E861-8979-46DD-86C2-D86EF8D3DE23,,71-17033-37,RHEEM,,,,,,,,,,,,
9B730A48-1928-49D5-B185-77D037764025,,WG42X17,TRANE,,,,,,,,,,,,
9BA2B701-2553-4A2E-8135-758C08993622,,P463-AX62,CARRIER,,,,,,,,,,,,
9BD1ED7B-0317-4ECA-BADD-D65921766F3A,,71-17033-48,WEATHERKING,,,,,,,,,,,,
9BD80B41-0919-473C-91F2-D36D68E4C39B,,00107A034,BARD,,,,,,,,,,,,
9CCA1925-81D5-41AB-A163-89D15F880999,,BLL00353,TRANE,,,,,,,,,,,,
9CE0A717-2173-4856-95EC-341C1534FC2E,,KR20BA093,CARRIER,,,,,,,,,,,,
9D664E78-8020-412D-A512-D558B3F708D0,,1171795,HEIL,,,,,,,,,,,,
9D9E3866-7F6A-4775-9EB2-6587AC08E42F,,802B55,CARRIER,,,,,,,,,,,,
9DA3CFA0-C994-4B20-9BC3-7D947D851DE1,,1171794,HEIL,,,,,,,,,,,,
9DD25705-2D67-415E-8D57-62221726B615,,S1-02938075022,YORK UPG,,,,,,,,,,,,
9E7B58AB-8343-4CDB-9558-2A439FA5573D,,71-17033-52,RHEEM,,,,,,,,,,,,
9E9C95AA-FB72-47E8-BB25-C970ABF5A57A,,B-34,,,,,,,,,,,,,
9EB1F483-0B48-4291-9F8B-C432D4EF3D5B,,KR30BE056,CARRIER,,,,,,,,,,,,
9EC5BB7C-FF70-4AD8-B83E-6DE76715AFA4,,P463-B44,CARRIER,,,,,,,,,,,,
9ECE5C5C-680B-4BC0-A3BA-AA537B0B94B0,,92341,REZNOR,,,,,,,,,,,,
9EF5DD53-EFEA-4895-AB2C-A7991F2D5EC0,,68540232,CARRIER,,,,,,,,,,,,
9F3C63B4-E639-4A71-A65C-1BCC08B9784B,,2100070,HEIL,,,,,,,,,,,,
9F4B443E-41DE-4627-B0B5-EAEA7EBB28A1,,P463-BX45,CARRIER,,,,,,,,,,,,
9F6D9A07-1DAD-477F-88E8-E624E501079A,,RMA-7-50,RHEEM,,,,,,,,,,,,
9F745D07-8FCE-45FF-89DF-5B3AE255A954,,22C61,LENNOX,,,,,,,,,,,,
9F8ED820-894E-4BB3-BC87-D9A38445496D,,B0000048,TRANE,,,,,,,,,,,,
9FA34EBC-861B-4123-A3D2-1F1C1FB556B0,,BLL00028,TRANE,,,,,,,,,,,,
9FBE3C31-9180-435A-968D-A5A38A09FCFE,,P463-B85,CARRIER,,,,,,,,,,,,
9FC35BEE-805A-4442-8D70-E8F0EEE30809,,2100050,HEIL,,,,,,,,,,,,
A041C2C8-167B-49A2-A05B-6D0E3F542DF8,,00107A027,BARD,,,,,,,,,,,,
A052C6AE-3F63-49C5-B1F7-5931E30D36F9,,50HJ480008,CARRIER,,,,,,,,,,,,
A054B833-D4CA-49F8-80A2-6A147E8CB90F,,00107A034,ARMSTRONG,,,,,,,,,,,,
A05B716E-C7AE-4939-B067-A1EF66F264D1,,2102042,COMFORT,,,,,,,,,,,,
A06CF379-E4C3-4671-8819-35449AAE709F,,P-8-6336,LENNOX,,,,,,,,,,,,
A0ABC1BD-5A6C-4A3D-9692-226244F7FAC8,,S1-02812002000,YORK UPG,,,,,,,,,,,,
A0AE3CC3-FC9B-4BA8-867E-DFA0639D977B,,S1-02808161000,YORK UPG,,,,,,,,,,,,
A0B6DBA1-BB6B-45A2-B4FA-B341F44AE5C9,,71-40235-41,RHEEM,,,,,,,,,,,,
A0BDC9CF-9EFC-43FC-A9EB-328F6DF189E9,,92243,,,,,,,,,,,,,
A1206FB1-719F-4A62-9256-6EFE86321F46,,1171532,HEIL,,,,,,,,,,,,
A13E1086-AC5A-4915-8487-B80D72133994,,71-40438-33,RHEEM,,,,,,,,,,,,
A1521DF9-78DE-4988-91B1-9AE19BFBC645,,WW42X41,TRANE,,,,,,,,,,,,
A17ED6C1-D070-448B-80A9-041418453C1D,,3V720,CARRIER,,,,,,,,,,,,
A1AAA6C8-76EC-4872-A19F-B97E8D2120D2,,50DK484228,CARRIER,,,,,,,,,,,,
A1C86434-C1ED-4694-ADC9-DBD8735297CF,,S1-02808252000,YORK UPG,,,,,,,,,,,,
A1D6D7AC-58D4-48B2-805B-82FE91AFF0B4,,KR29BF039,CARRIER,,,,,,,,,,,,
A1ED7F26-8773-4CFD-A28A-4B8DD812426C,,P-8-2895,LENNOX,,,,,,,,,,,,
A1F233CF-1F04-484D-B453-E5A89FE41633,,A-48,CARRIER,,,,,,,,,,,,
A1F86B6B-CD06-4B06-B1DD-B6718A1CCBDC,,1171531,HEIL,,,,,,,,,,,,
A263C0BC-602D-4F4D-8420-0689C4E341BD,,P-8-5099,LENNOX,,,,,,,,,,,,
A2790A64-6E22-4634-A154-54FE8DFC2E45,,S1-02812424000,YORK UPG,,,,,,,,,,,,
A27B6B52-15C1-4A16-9644-AAA4CB3EDC8D,,5601-001,BARD,,,,,,,,,,,,
A2CF64BC-569C-490D-8320-9E51A902B21F,,KR30AE050,CARRIER,,,,,,,,,,,,
A2DA4621-AED2-4083-9F7A-1FB4E2E2A035,,S1-02814709000,YORK UPG,,,,,,,,,,,,
A3165CBB-1C23-4EE2-A5BF-448CBE6CC4D3,,C5252418,AMANA,V-BELT,,,,,,,,,,,
A3461468-12EE-41B1-BE90-0EFD4F0B80A7,,1058580,HEIL,,,,,,,,,,,,
A358D7E1-AC7B-42AE-8A1B-E4AE24B0867A,,50DK480014,CARRIER,,,,,,,,,,,,
A360252A-BB2D-4285-A5E1-B24D26AAACE1,,B-123,,,,,,,,,,,,,
A362A377-68B6-4BA3-80E8-96E5D1E37650,,KR29QA106,CARRIER,,,,,,,,,,,,
A38DCEBF-7D1B-42D8-AC89-F946C14A689C,,5601-5510,WEATHERKING,,,,,,,,,,,,
A3D71830-E39B-4FAA-A2F3-D1EB256EDEB2,,86H65,LENNOX,,,,,,,,,,,,
A421C1C7-5E6D-46D6-8B83-F486FCC75C35,,50DK480149,CARRIER,,,,,,,,,,,,
A4526646-A693-48D6-9030-B0EE6D2A258D,,890-003,FLORIDA HEAT PUMP,,,,,,,,,,,,
A457B919-F673-4245-A523-C5C29ED4489F,,50DK480325,CARRIER,,,,,,,,,,,,
A478F6FD-8194-407F-9D9F-C267DEADA943,,01081A019,BARD,,,,,,,,,,,,
A49AC79E-C165-4C34-9913-1A4026408DE2,,B0000029,TRANE,,,,,,,,,,,,
A49CFA2E-FDA2-456E-B9F4-6039CBCB063B,,P-8-6365,LENNOX,,,,,,,,,,,,
A4DC3C48-359E-443D-B7FD-508A16C2962E,,6186,,,,,,,,,,,,,
A4E10DF8-AD29-4FBE-9F1C-BC237B84915E,,P-8-1192,LENNOX,,,,,,,,,,,,
A50CA120-0517-4ECC-9F54-8D297B579E2F,,92230,REZNOR,,,,,,,,,,,,
A53FF2DA-B9BA-4C09-8ECE-6030915A9FE5,,P464-3V900,CARRIER,,,,,,,,,,,,
A5817785-DAAC-41BB-A277-D839728F945E,,WW42X28,TRANE,,,,,,,,,,,,
A5883BFD-6495-4CF3-B0A5-FAF306654AF7,,92222,REZNOR,,,,,,,,,,,,
A5ECFA56-28BD-4807-830C-5F72042F65F0,,00107A032,BARD,,,,,,,,,,,,
A604FC05-6652-4657-B519-A202186AAC8D,,5-3-27,PHOENIX MANUFACTURING INC,,,,,,,,,,,,
A620E7C6-5A5B-4E77-8FA9-96CCDCE6D0D0,,8733908373,BOSCH,,,,,,,,,,,,
A6605021-6E7B-4FE7-AD46-FF260072E57B,,5601-009,BARD,,,,,,,,,,,,
A6656A1D-42BA-4D06-9998-097260E51328,,1LD0416,YORK UPG,,,,,,,,,,,,
A66F694D-9419-484A-B555-7968A150948B,,B-192,,,,,,,,,,,,,
A70CF62D-B70F-4308-94CE-C6077A05066B,,B0000445,TRANE,,,,,,,,,,,,
A70F83B5-627C-4B71-A24C-ACE976335066,,3V250,CARRIER,,,,,,,,,,,,
A79E52DF-55CA-4793-ABF1-AE208BB2036C,,P-8-132,LENNOX,,,,,,,,,,,,
A7C49B80-A21D-4009-B241-A04B794E87B7,,669676,NORDYNE,,,,,,,,,,,,
A7CC9C79-E408-401E-BB6B-932A31218BBA,,R0115305,AMANA,V-BELT,,,,,,,,,,,
A7D0CABF-7AB5-4FBF-B204-801446A88B71,,P463-B87,CARRIER,,,,,,,,,,,,
A7D926C0-0B50-4023-AD81-7DB00705276E,,KR29PA056,CARRIER,,,,,,,,,,,,
A83F1739-B24A-4498-87F3-C7A07EF792AF,,2102020,COMFORT,,,,,,,,,,,,
A845E272-3251-4003-98C1-706000C8CC16,,50HJ480017,BRYANT,,,,,,,,,,,,
A848645D-0235-4428-B208-CEF45231B438,,P-8-134,LENNOX,,,,,,,,,,,,
A8646D36-FEC9-4626-B434-D8A5A9017550,,50475,AMANA,,,,,,,,,,,,
A8BD04C9-12C2-41FA-BF6D-69FAEB3DA9BB,,P463-A47,CARRIER,,,,,,,,,,,,
A8BE1410-4897-4F1E-B7B9-24972F149538,,114341,REZNOR,,,,,,,,,,,,
A8BF4A8B-A4AB-4064-8311-E765BCF6B59A,,KR30AE041,CARRIER,,,,,,,,,,,,
A8C2998A-8604-4CA3-9E9A-D0F9C54CD768,,P464-3V950,CARRIER,,,,,,,,,,,,
A9117946-29A2-4C37-8C94-31535612F67E,,71-40438-36,WEATHERKING,,,,,,,,,,,,
A9204F1D-2721-4B8B-9200-A780CAB253F5,,1LD0430,YORK UPG,,,,,,,,,,,,
A92D8131-311E-4BAA-A74F-676B7C7CBF11,,KR29QA132,CARRIER,,,,,,,,,,,,
A943BF4A-6171-4DAC-8320-E231B44B47A8,,B-59,,,,,,,,,,,,,
A9577BBF-28A5-4556-A7D2-B90538CE0D0F,,STD304350,HEIL,,,,,,,,,,,,
A9608784-037F-40C9-86C5-21BB042D394F,,WW42X13,TRANE,,,,,,,,,,,,
A9679603-0F61-4829-A4FC-40E3D52F6618,,P463-AX51,CARRIER,,,,,,,,,,,,
A97187FB-5A0B-4E05-B74B-655AA2469419,,P464-3VX800,CARRIER,,,,,,,,,,,,
A97C1266-C9BF-4414-8D63-A2AAFAB94E44,,B-221,,,,,,,,,,,,,
A98218BB-CEDE-4E09-9BC9-6DCABA69E2AC,,P463-A94,CARRIER,,,,,,,,,,,,
A9887562-B4BB-4510-98F8-15766010629B,,P-8-1202,LENNOX,,,,,,,,,,,,
A9BB1C4B-2BBD-4F80-8684-EE2CF759B091,,50HJ484229,CARRIER,,,,,,,,,,,,
A9C23A8C-024B-4EB5-A101-5BB5E5258A1D,,31K71,ALLIED,,,,,,,,,,,,
A9E193BD-9C26-4E55-87DD-2B2EBE4738A7,,B0000504,TRANE,,,,,,,,,,,,
A9E6E33F-6D29-46B4-8573-0B54856F6522,,582085,ESSICK,,,,,,,,,,,,
A9FC739E-775A-4D44-AA1D-103550B85571,,KR20AC046,CARRIER,,,,,,,,,,,,
AA285ECD-AD7E-47DB-AA29-4DB94E42F75A,,B0000063,TRANE,,,,,,,,,,,,
AA43473C-B561-4658-A5ED-21132D63BA5E,,12L26,ALLIED,,,,,,,,,,,,
AA60E11A-B3EA-4BC4-8717-7C9834966708,,KR20AA054,CARRIER,,,,,,,,,,,,
AA6777AD-4CAE-4687-9384-A78E67800386,,R1000013,AMANA,V-BELT,,,,,,,,,,,
AA8142CD-F47F-4FAA-AF4F-529D67576CBF,,43F96,LENNOX,,,,,,,,,,,,
AA845067-4C60-4770-B29A-F4D60D70BAEA,,BLL00161,TRANE,,,,,,,,,,,,
AA859F3F-E0B3-4A0D-97FD-8B704495449F,,68540208,CARRIER,,,,,,,,,,,,
AA8761BF-B1D8-4BFA-AF7B-4F768EFD95F3,,S1-02809555000,YORK UPG,,,,,,,,,,,,
AAA4A90E-DD73-4696-9228-68C81C32EE32,,S1-02805458000,YORK UPG,,,,,,,,,,,,
AAB86D2A-CC28-4A89-8C70-CDDA53980F81,,P465-4L510,CARRIER,,,,,,,,,,,,
AACAFA36-B359-4A6C-96A0-7BE9AF575585,,S1-02807331900,YORK UPG,,,,,,,,,,,,
AACF82B7-7392-4D4E-8D73-79E0EC0F5745,,KR33ZA106,CARRIER,,,,,,,,,,,,
AAE831A8-29B9-4568-A0F8-7068765EC438,,B0000108,TRANE,,,,,,,,,,,,
AB035E87-ADC4-47C5-9A8E-CC2FF756178D,,BLL00418,TRANE,,,,,,,,,,,,
AB196A45-1E16-4692-86AD-8FECEC38F077,,P463-B41,BRYANT,,,,,,,,,,,,
AB3D107E-9767-4163-9771-C4C361D6F28F,,S1-02638075026,YORK UPG,,,,,,,,,,,,
AB4D5AD6-F488-42C3-985A-5C26AB07D703,,66A04,LENNOX,,,,,,,,,,,,
AB51CC3F-A366-4E8E-820C-1BD6ED80D279,,36H75,LENNOX,,,,,,,,,,,,
AB581379-601B-4A0B-BF32-2FDF4470B5A3,,3V710,CARRIER,,,,,,,,,,,,
AB903AA6-1218-4CE9-80E1-E46AEFC16608,,62M680192,CARRIER,,,,,,,,,,,,
ABA991AA-3E78-412D-AB16-205F75722626,,71-40438-37,RHEEM,,,,,,,,,,,,
ABAC7B15-90C5-46E9-B188-8FB77674BB47,,1LD0419,YORK UPG,,,,,,,,,,,,
ABC4EB69-A795-46D1-9BFB-8F4C77F95AC4,,S1-02805440000,YORK UPG,,,,,,,,,,,,
ABCA54B2-B7F5-4D75-9FA0-DDC22F4D6521,,P301063A,GOETTL,,,,,,,,,,,,
ABCB6BD7-98FB-4EB7-BCAD-791B83451E5C,,B-158,,,,,,,,,,,,,
ABE10404-D8E1-4573-955C-8BC528AF5372,,93202,,,,,,,,,,,,,
AC0D2D69-7E6F-45CB-80E9-9778F9175742,,071305020,MCQUAY,,,,,,,,,,,,
AC1FC561-B5F6-474E-A571-3F70A49A30BC,,1096381,HEIL,,,,,,,,,,,,
AC328B55-F455-4E5D-9CF8-DA951AF3E609,,37L89,ALLIED,,,,,,,,,,,,
AC7618F9-F8D2-4C32-BD51-105E677A866F,,1178127,HEIL,,,,,,,,,,,,
AC787D65-FD38-4CE0-8263-96E211C14E57,,92273,REZNOR,,,,,,,,,,,,
AC83EE8E-CC78-4B71-A9CB-315C919D4B36,,53F09,LENNOX,,,,,,,,,,,,
ACD5773F-493C-49B0-8D31-35635558574C,,B-195,,,,,,,,,,,,,
ACDBBE8E-7E2A-471C-B9FE-23F1E6646436,,62M680032,CARRIER,,,,,,,,,,,,
ACDD717B-56DF-4669-9B07-159E663560C3,,P-8-2328,LENNOX,,,,,,,,,,,,
ACEA474A-DB6F-48B8-AB7A-8E4323F16D25,,5-3-114,PHOENIX MANUFACTURING INC,,,,,,,,,,,,
ACF0D181-F187-4AEA-B491-7F372B34E521,,S1-02812392700,YORK UPG,,,,,,,,,,,,
AD015BF0-2B44-4600-9F44-6D4F33BC4A6B,,A-39,HEIL,,,,,,,,,,,,
AD2C5BA3-7678-4EB5-B7DC-2AD320D9C304,,P464-5VX500,CARRIER,,,,,,,,,,,,
AD3D8AAE-B0C2-4307-881B-B9FEA2C15C4E,,7949,REZNOR,,,,,,,,,,,,
